texto,etiqueta,explicacion,label_id
Se busca personal de seguridad — sólo hombres.,sesgo_genero_masculino,"Solicita explícitamente únicamente candidatos hombres, excluye a mujeres.",0
Se necesita conductor (hombre).,sesgo_genero_masculino,"Indica entre paréntesis que el candidato debe ser hombre, mostrando preferencia de género.",0
"Buscamos gerente fuerte y decidido, preferentemente varón.",sesgo_genero_masculino,Expresa preferencia por varones y asocia el puesto a rasgos estereotípicamente masculinos.,0
Vacante: albañil. Solo hombres con experiencia.,sesgo_genero_masculino,Declara explícitamente que solo se aceptan hombres para el puesto.,0
Oficial de mantenimiento — se requiere candidato masculino.,sesgo_genero_masculino,"Usa la palabra 'masculino' como requisito, excluyendo otros géneros.",0
Se busca repartidor — hombres entre 25 y 40 años.,sesgo_genero_masculino,"Especifica un rango de edad para hombres, indicando preferencia de género.",0
Necesitamos técnico eléctrico (varón).,sesgo_genero_masculino,"Añade 'varón' como condición para el puesto, lo que constituye sesgo de género.",0
Se buscan barberos — solo hombres.,sesgo_genero_masculino,Reclutamiento dirigido exclusivamente a hombres para la función de barbero.,0
Vendedor fuerte y competitivo — ideal para hombres.,sesgo_genero_masculino,"Sugiere que el puesto es más apropiado para hombres, mostrando preferencia por ese género.",0
Cajero: buscamos hombre responsable,sesgo_genero_masculino,"Especifica que el candidato debe ser hombre, lo que constituye una discriminación de género.",0
"Oferta: técnico eléctrico, hombres únicamente",sesgo_genero_masculino,"La expresión 'hombres únicamente' excluye a mujeres y otras identidades, mostrando sesgo de género.",0
Guardia de obra: preferencia por candidatos masculinos,sesgo_genero_masculino,"Indica una preferencia explícita por el género masculino, afectando la igualdad de oportunidades.",0
"Se buscan operarios, solo hombres.",sesgo_genero_masculino,Excluye explícitamente a mujeres al indicar 'solo hombres'.,0
Se prefiere candidato masculino para puesto de seguridad.,sesgo_genero_masculino,"Indica una preferencia por hombres, discriminando a candidatas femeninas.",0
Vacante para chofer: hombres entre 25 y 45 años.,sesgo_genero_masculino,"Especifica género masculino como requisito, excluyendo a mujeres.",0
Buscamos recepcionista masculina.,sesgo_genero_masculino,"Requiere explícitamente que la persona sea hombre, mostrando sesgo de género.",0
Se solicita técnico industrial (sólo varones por trabajo pesado).,sesgo_genero_masculino,"Justifica la exclusión de mujeres por motivo de 'trabajo pesado', imponiendo requisito de género.",0
Puesto de ventas: preferiblemente hombres con presencia imponente.,sesgo_genero_masculino,Prefiere hombres y asocia características físicas estereotipadas al desempeño del puesto.,0
Vendedor puerta a puerta - solo hombres.,sesgo_genero_masculino,Exclusión explícita de candidatas femeninas mediante 'solo hombres'.,0
Se requiere representante de marca masculino.,sesgo_genero_masculino,"Indica requisito de ser hombre para representar la marca, discriminando por género.",0
Personal de obra: se contratarán varones.,sesgo_genero_masculino,"Anuncia contratación exclusiva de varones, excluyendo mujeres del proceso.",0
Auxiliar de bodega - se priorizará a candidatos masculinos.,sesgo_genero_masculino,"Prioriza a hombres en la selección, evidenciando sesgo de género.",0
Se busca recepcionista: solo hombres.,sesgo_genero_masculino,"Declara explícitamente que solo se aceptan hombres, excluyendo a mujeres y otras identidades de género.",0
Buscamos un enfermero con experiencia.,sesgo_genero_masculino,"Usa la forma masculina del oficio ('enfermero'), lo que puede favorecer e incluir mentalmente a candidatos hombres sobre mujeres.",0
Preferimos candidatos masculinos para el puesto.,sesgo_genero_masculino,"Expresa una preferencia por personas de sexo masculino, discriminando a otros géneros.",0
Solo aceptamos candidatos varones para el cargo de conductor.,sesgo_genero_masculino,"Indica 'solo varones', restringiendo la postulación a hombres.",0
"Preferible candidato masculino, edad 25-40, para trabajo físico.",sesgo_genero_masculino,"Expresa preferencia por 'masculino', marcando sesgo de género.",0
Se solicita auxiliar administrativo (masculino).,sesgo_genero_masculino,El paréntesis 'masculino' especifica que buscan a una persona de sexo masculino.,0
Buscamos un jefe con perfil masculino y liderazgo fuerte.,sesgo_genero_masculino,"Asocia el rol directivo a 'masculino', excluyendo a otros géneros.",0
Vacante para carpintero: hombres con experiencia.,sesgo_genero_masculino,"Se dirige específicamente a 'hombres', aplicando un estereotipo de género.",0
Se requiere hombre para carga y descarga.,sesgo_genero_masculino,"Pide 'hombre' para tareas físicas, excluyendo a mujeres y otras identidades.",0
Puesto de ventas: buscamos un hombre carismático.,sesgo_genero_masculino,"Solicita explícitamente 'un hombre', mostrando preferencia de género.",0
Contratamos solo varones para equipo técnico.,sesgo_genero_masculino,La frase 'solo varones' restringe la contratación a personas masculinas.,0
Necesitamos un asistente personal masculino para ejecutivo.,sesgo_genero_masculino,"Especifica 'masculino' para el puesto, manifestando discriminación por género.",0
Se busca hombre para puesto de seguridad,sesgo_genero_masculino,"Reclutamiento que explícitamente exige el sexo masculino, excluyendo a mujeres y personas no binarias.",0
Preferible candidato masculino para tareas de mantenimiento,sesgo_genero_masculino,"Indica una preferencia por personas masculinas, introduciendo discriminación de género en la selección.",0
Vacante: conductor (solo varones),sesgo_genero_masculino,"Usa la expresión 'solo varones', lo que limita la postulación únicamente a hombres.",0
Se necesita asistente personal masculino,sesgo_genero_masculino,"Requiere explícitamente que el/la asistente sea de sexo masculino, excluyendo a otras identidades de género.",0
"Buscamos un ingeniero, preferentemente hombre",sesgo_genero_masculino,La preferencia por hombres introduce un sesgo de género en la contratación para el puesto.,0
Puesto operativo: caballeros solo,sesgo_genero_masculino,"Frase que limita la vacante a 'caballeros', excluyendo a mujeres y promoviendo discriminación por género.",0
Se requieren empleados masculinos para trabajo físico,sesgo_genero_masculino,"Asume que solo los hombres son aptos para trabajo físico, imponiendo una barrera de género.",0
Vacante: programador — se valorará más a hombres.,sesgo_genero_masculino,"Manifiesta una valoración preferente hacia hombres, introduciendo sesgo en la selección.",0
"Se requiere conductor varón, mayor de 25 años.",sesgo_genero_masculino,"Especifica el género masculino como requisito, excluyendo mujeres y otras identidades.",0
Oferta: personal de seguridad (hombres preferidos).,sesgo_genero_masculino,"Indica una preferencia por hombres para el puesto, lo que constituye discriminación de género.",0
"Buscamos ejecutivo de cuentas, perfil masculino.",sesgo_genero_masculino,"Define el perfil requerido en términos de género masculino, limitando la igualdad de oportunidades.",0
Necesitamos un técnico fuerte y varón para montaje.,sesgo_genero_masculino,"Asocia la capacidad física y el requisito de ser varón, reforzando estereotipos y exclusión.",0
Se busca personal masculino para guardia de seguridad.,sesgo_genero_masculino,"Excluye explícitamente a mujeres al requerir 'personal masculino', indicando una preferencia de género.",0
Se necesita chofer varón con experiencia.,sesgo_genero_masculino,"Usa 'varón' como requisito, restringiendo la vacante a candidatos masculinos.",0
Vacante: operario (solo hombres).,sesgo_genero_masculino,La frase 'solo hombres' excluye a las mujeres de manera explícita.,0
"Buscamos vendedor agresivo, preferentemente hombre.",sesgo_genero_masculino,"Expresa una preferencia de género ('preferentemente hombre'), fomentando discriminación por sexo.",0
"Se requiere administrativo, hombres entre 25 y 35 años.",sesgo_genero_masculino,"Combina una especificación de género ('hombres') con criterios de edad, excluyendo otros géneros.",0
Se busca líder fuerte y masculino para equipo de ventas.,sesgo_genero_masculino,Asocia cualidades deseadas con la masculinidad y solicita explícitamente un perfil 'masculino'.,0
Se necesita recepcionista masculino para gimnasio.,sesgo_genero_masculino,"Requiere el sexo del candidato ('masculino'), limitando la participación de mujeres y otras identidades.",0
Oferta: albañil — solamente varones.,sesgo_genero_masculino,La indicación 'solamente varones' excluye y discrimina por género en la contratación.,0
"Contratamos monitor de gimnasio, se valorará físico masculino.",sesgo_genero_masculino,"Prioriza rasgos físicos asociados a hombres ('físico masculino'), implicando preferencia de género.",0
Se solicita asistente personal (se priorizarán candidatos hombres).,sesgo_genero_masculino,"Indica claramente una priorización por género ('se priorizarán candidatos hombres'), constituyendo sesgo masculino.",0
Se busca hombre para puesto de seguridad.,sesgo_genero_masculino,"Solicita explícitamente 'hombre', excluyendo a personas de otros géneros.",0
"Oferta: vendedor agresivo y competitivo, ideal para hombre.",sesgo_genero_masculino,"Combina rasgos estereotípicamente masculinos con la indicación 'ideal para hombre', favoreciendo candidatos masculinos.",0
Se busca chófer: solo hombres con experiencia.,sesgo_genero_masculino,"Excluye explícitamente a las mujeres al exigir ""solo hombres"", discriminación por sexo en la selección.",0
Personal de seguridad (vacantes solo para varones).,sesgo_genero_masculino,"Indica que las plazas están reservadas exclusivamente para varones, negando oportunidades a candidatas mujeres.",0
Buscamos técnico informático; preferible candidato masculino.,sesgo_genero_masculino,"Muestra una preferencia de género explícita hacia hombres, lo que puede excluir o desalentar a mujeres calificadas.",0
Jefe de obra: se precisa hombre con carácter y liderazgo.,sesgo_genero_masculino,"Requiere ser hombre y asocia liderazgo y carácter a lo masculino, reforzando estereotipos de género.",0
Mecánico automotriz — preferentemente varones con experiencia en trabajos pesados.,sesgo_genero_masculino,"Da preferencia a varones y asume que la labor física es prerrogativa masculina, lo que excluye a mujeres competentes.",0
Comercial agresivo para ventas B2B — buscamos hombre competitivo.,sesgo_genero_masculino,"Relaciona la agresividad comercial con el sexo masculino y especifica la búsqueda de un hombre, discriminando por género.",0
"Ayudante de obra: solo hombres, se requiere fuerza física.",sesgo_genero_masculino,"Excluye mujeres con la indicación ""solo hombres"" y apela a un estereotipo de capacidad física atribuida al sexo masculino.",0
Conductor de camión: plazas para hombres con disponibilidad nocturna.,sesgo_genero_masculino,"Reserva las plazas para hombres, lo que constituye discriminación de género aunque la disponibilidad nocturna sea neutral.",0
Guardia de seguridad - plazas para hombres mayores de 25.,sesgo_genero_masculino,"Combina selección por sexo y edad, excluyendo a mujeres y a candidatos fuera del rango especificado sin justificación objetiva.",0
Técnico de mantenimiento industrial; preferimos candidatos varones.,sesgo_genero_masculino,"Expresa una preferencia de género hacia varones, lo que puede sesgar el proceso de contratación contra mujeres igual de cualificadas.",0
Se buscan operarios; solo hombres.,sesgo_genero_masculino,Excluye explícitamente a las mujeres al indicar que solo se aceptan hombres.,0
Empresa busca recepcionista masculino.,sesgo_genero_masculino,"Solicita un sexo concreto para el puesto (masculino), discriminando por género.",0
Preferimos candidatos varones para el puesto de ventas.,sesgo_genero_masculino,"Expresa una preferencia por candidatos masculinos, perjudicando a mujeres y no binarios.",0
Se necesita jefe de obra (solo hombres).,sesgo_genero_masculino,Indica exclusión de mujeres al exigir que el cargo sea ocupado únicamente por hombres.,0
"Buscamos camarero, solo para hombres.",sesgo_genero_masculino,"Restringe la vacante a hombres, impidiendo la postulación de personas de otros géneros.",0
Se requiere conductor con presencia masculina.,sesgo_genero_masculino,"Solicita rasgos asociados al género masculino ('presencia masculina'), excluyendo a otras identidades.",0
"Enfermero para clínica, hombres entre 25 y 40.",sesgo_genero_masculino,"Limita la vacante a 'hombres' y restringe por edad, evidenciando sesgo de género.",0
Vacante: modelo masculino para evento corporativo.,sesgo_genero_masculino,"Especifica el género del modelo como 'masculino', favoreciendo hombres.",0
"Puesto de seguridad, apto solo para hombres fuertes.",sesgo_genero_masculino,"Excluye a mujeres al exigir 'solo para hombres fuertes', apelando a estereotipos físicos masculinos.",0
Se solicita desarrollador con perfil agresivo y competitivo (preferible hombre).,sesgo_genero_masculino,Relaciona rasgos estereotípicamente masculinos con el puesto y declara preferencia por hombres.,0
"Buscamos asistente personal, ideal para caballeros.",sesgo_genero_masculino,"Usa 'caballeros' como público objetivo, implicando preferencia por hombres.",0
Puesto de mecánico: solo candidatos masculinos.,sesgo_genero_masculino,"Indica explícitamente que solo se aceptan candidatos masculinos, discriminando por género.",0
Se busca hombre para puesto de ventas.,sesgo_genero_masculino,"Solicita explícitamente 'hombre', excluyendo a mujeres y otras identidades de género.",0
Empresa de construcción solicita solo varones para obra.,sesgo_genero_masculino,"Indica que únicamente se aceptan 'varones', haciendo discriminación por género.",0
Se prefiere candidato varón para el puesto de técnico.,sesgo_genero_masculino,"Expresa una preferencia por 'varón', favoreciendo candidatos masculinos.",0
Buscamos un jefe fuerte y decidido; preferiblemente hombre.,sesgo_genero_masculino,"Asocia rasgos masculinos y añade preferencia explícita por hombre, excluyendo a mujeres.",0
Vacante para chofer: solo caballeros.,sesgo_genero_masculino,Uso de 'caballeros' para indicar que solo se consideran candidatos masculinos.,0
"Se necesita guardia de seguridad, solo hombres.",sesgo_genero_masculino,"Requiere exclusivamente 'hombres', excluyendo por género.",0
Camarero varón para restaurante.,sesgo_genero_masculino,"Especifica 'varón' para el puesto, limitando la convocatoria a hombres.",0
Se busca encargado: solo varones.,sesgo_genero_masculino,Indica explícitamente que solo se aceptan varones para la posición.,0
Se busca asistente administrativo; preferible hombre para trato con clientes.,sesgo_genero_masculino,"Expresa una preferencia por hombre basada en el trato con clientes, sesgando por género.",0
Se buscan candidatos masculinos para carga y descarga.,sesgo_genero_masculino,"Solicita candidatos masculinos de forma explícita, generando sesgo de género.",0
Se solicita varón para portero con buena presencia.,sesgo_genero_masculino,"Requiere un varón para el puesto, lo que discrimina a personas de otros géneros.",0
Contratamos solo hombres para seguridad nocturna.,sesgo_genero_masculino,"Indica contratación exclusiva de hombres, excluyendo por género.",0
"Se busca operario, preferiblemente hombre.",sesgo_genero_masculino,"Indica una preferencia explícita por hombres, excluyendo o desfavoreciendo a mujeres.",0
Se necesita conductor (solo varones) para turno nocturno.,sesgo_genero_masculino,"Requiere explícitamente 'solo varones', lo que excluye a personas de otros géneros.",0
Buscamos comerciales masculinos con don de mando.,sesgo_genero_masculino,"Solicita candidatos 'masculinos', vinculando el rol a un género concreto.",0
Vacante: jefe de obra — solo hombres con experiencia.,sesgo_genero_masculino,Especifica que únicamente hombres pueden aplicar al puesto de liderazgo.,0
"Se requiere guardia de seguridad, hombres entre 25 y 40 años.",sesgo_genero_masculino,"Limita la contratación a hombres en un rango de edad, excluyendo otros géneros.",0
Oferta: vendedor — hombres dinámicos y fuertes.,sesgo_genero_masculino,Asocia cualidades estereotípicamente masculinas y solicita hombres específicamente.,0
Buscamos técnico industrial; mujeres abstenerse.,sesgo_genero_masculino,"Prohíbe explícitamente la participación de mujeres, favoreciendo solo a hombres.",0
"Puesto de construcción disponible, solo personal masculino.",sesgo_genero_masculino,Excluye a personas no masculinas al exigir personal 'masculino'.,0
"Se busca repartidor, hombres con buena condición física.",sesgo_genero_masculino,"Requiere específicamente hombres, vinculando el trabajo a rasgos físicos y género.",0
Necesitamos mecánicos varones para trabajo pesado.,sesgo_genero_masculino,"Solicita 'varones', asociando el puesto con el género masculino y excluyendo a mujeres.",0
"Se busca vendedor, solo hombres.",sesgo_genero_masculino,Excluye explícitamente a las mujeres al indicar 'solo hombres'.,0
"Necesitamos un jefe de obra, preferiblemente varón.",sesgo_genero_masculino,"Prefiere candidatos masculinos usando 'varón', lo que introduce sesgo de género.",0
Buscamos recepcionista masculino.,sesgo_genero_masculino,"Especifica el género 'masculino' para el puesto, discriminando por sexo.",0
"Se solicita enfermero, preferentemente hombre.",sesgo_genero_masculino,La preferencia por hombre introduce un sesgo de género al priorizar candidatos masculinos para el puesto.,0
Vacante: maestro de educación física (hombres).,sesgo_genero_masculino,"Uso de una etiqueta de género entre paréntesis que limita la búsqueda a hombres, discriminando a otras personas.",0
Necesitamos chofer (hombre) para camión de mudanza.,sesgo_genero_masculino,Especificar 'hombre' para el puesto transmite una preferencia de género injustificada.,0
Se requiere guardia de seguridad — sólo varones.,sesgo_genero_masculino,La frase 'sólo varones' excluye explícitamente a mujeres y personas no binarias.,0
"Desarrollador senior: perfil competitivo, preferiblemente hombre.",sesgo_genero_masculino,La preferencia de género en un perfil profesional refuerza estereotipos y discrimina a candidatas.,0
Contrato para fontanero — aplicar solo hombres.,sesgo_genero_masculino,La instrucción 'solo hombres' establece una restricción de género que excluye a otras identidades.,0
"Buscamos vendedor para ferretería, hombres entre 25 y 40 años.",sesgo_genero_masculino,"Combina requisito de género y edad, discriminando por ser hombre y limitando rango etario.",0
